Price,Close,Monthly Return
Ticker,1155.KL,
Date,,
2022-06-01,7.109259605407715,-0.056043992362345585
2022-07-01,7.3327178955078125,0.03143200593351825
2022-08-01,7.423756122589111,0.01241534563017499
2022-09-01,7.100983619689941,-0.043478327893481494
2022-10-01,7.341263771057129,0.03383758704933881
2022-11-01,7.375448226928711,0.004656481082501607
2022-12-01,7.435273170471191,0.008111363770957336
2023-01-01,7.469458103179932,0.004597670041835755
2023-02-01,7.520736217498779,0.006865038080475561
2023-03-01,7.324171543121338,-0.026136360682360693
2023-04-01,7.665412425994873,0.04659105550224574
2023-05-01,7.656560897827148,-0.0011547360632165882
2023-06-01,7.638858795166016,-0.002312017483744766
2023-07-01,7.984066963195801,0.0451910654832679
2023-08-01,8.06373119354248,0.009977901076470008
2023-09-01,7.780481338500977,-0.035126400948029324
2023-10-01,8.246284484863281,0.05986816574667708
2023-11-01,8.209714889526367,-0.00443467544735332
2023-12-01,8.127435684204102,-0.010022175730759475
2024-01-01,8.465697288513184,0.04161972083845611
2024-02-01,8.71253776550293,0.029157725415563274
2024-03-01,8.858813285827637,0.0167890830733477
2024-04-01,9.185042381286621,0.03682537208238568
2024-05-01,9.373841285705566,0.0205550390059821
2024-06-01,9.40216064453125,0.003021105005145408
2024-07-01,9.647599220275879,0.026104486513681024
2024-08-01,10.176233291625977,0.05479436482385114
2024-09-01,9.893035888671875,-0.027829295461135328
2024-10-01,10.181818008422852,0.029190444975707663
2024-11-01,9.890909194946289,-0.028571401810159047
2024-12-01,9.929697036743164,0.003921564846302905
2025-01-01,10.026666641235352,0.009765615620835888
2025-02-01,10.39515209197998,0.036750543718009565
2025-03-01,9.813333511352539,-0.055970184512867616
2025-04-01,9.84000015258789,0.0027173886635465383
