Price,Close,Monthly Return
Ticker,1015.KL,
Date,,
2022-06-01,3.2592105865478516,0.024725271842161112
2022-07-01,3.454055070877075,0.05978272319482203
2022-08-01,3.702038288116455,0.07179480701690455
2022-09-01,3.454055070877075,-0.0669855895427679
2022-10-01,3.6223297119140625,0.048717995974006945
2022-11-01,3.6931815147399902,0.019559733227180187
2022-12-01,3.666612148284912,-0.007194167508159599
2023-01-01,3.6654653549194336,-0.0003127664773638905
2023-02-01,3.6025774478912354,-0.01715686848432385
2023-03-01,3.3689939975738525,-0.06483787057905188
2023-04-01,3.243217945098877,-0.03733341542476831
2023-05-01,3.270169973373413,0.008310273540286017
2023-06-01,3.252202033996582,-0.005494497082148886
2023-07-01,3.5904929637908936,0.10401903887213027
2023-08-01,3.469569444656372,-0.03367880688083813
2023-09-01,3.441664218902588,-0.008042849753810866
2023-10-01,3.553285837173462,0.03243245452528942
2023-11-01,3.6835110187530518,0.036649227657739036
2023-12-01,3.730020046234131,0.012626276192550412
2024-01-01,4.00341796875,0.07329663624513083
2024-02-01,4.097838401794434,0.02358495510123193
2024-03-01,3.9562079906463623,-0.0345622245831001
2024-04-01,3.9656496047973633,0.0023865312878705858
2024-05-01,4.01285982131958,0.011904787670878658
2024-06-01,4.050627708435059,0.009411713540259825
2024-07-01,4.4268999099731445,0.09289231907304973
2024-08-01,5.104186058044434,0.1529933275756843
2024-09-01,4.907871246337891,-0.038461531275322924
2024-10-01,5.006028652191162,0.01999999611369474
2024-11-01,5.290685176849365,0.056862743790650816
2024-12-01,5.379026889801025,0.01669759397860604
2025-01-01,5.639999866485596,0.048516763725310996
2025-02-01,5.760000228881836,0.021276660503010802
2025-03-01,5.599999904632568,-0.02777783296726144
2025-04-01,5.159999847412109,-0.07857144012743134
