Price,Close,Monthly Return
Ticker,4197.KL,
Date,,
2022-06-01,1.8327982425689697,-0.027397195280557063
2022-07-01,2.013496160507202,0.09859127630161546
2022-08-01,1.9704729318618774,-0.0213674252224485
2022-09-01,1.8414028882980347,-0.06550206373141398
2022-10-01,2.0016095638275146,0.08700251126333103
2022-11-01,1.9126490354537964,-0.044444496060263794
2022-12-01,2.0460894107818604,0.06976730851010715
2023-01-01,2.054985523223877,0.004347861044164736
2023-02-01,2.0194015502929688,-0.01731592389764569
2023-03-01,1.9126490354537964,-0.05286344106435148
2023-04-01,1.9571291208267212,0.02325574872776981
2023-05-01,1.8669387102127075,-0.046083014990812576
2023-06-01,1.8489006757736206,-0.009661824643955153
2023-07-01,1.9661482572555542,0.06341475397691365
2023-08-01,2.074376344680786,0.055045740841691115
2023-09-01,1.993205189704895,-0.039130389808018196
2023-10-01,2.1614205837249756,0.08439441904372402
2023-11-01,2.3313138484954834,0.07860259407621406
2023-12-01,2.2180514335632324,-0.04858308331387684
2024-01-01,2.2935597896575928,0.03404265336311818
2024-02-01,2.557838201522827,0.11522630151476831
2024-03-01,2.454014301300049,-0.04059048776461549
2024-04-01,2.6730456352233887,0.08925430214783381
2024-05-01,2.6539525985717773,-0.0071428023524992
2024-06-01,2.501206874847412,-0.0575540511938929
2024-07-01,2.482113838195801,-0.007633529574708309
2024-08-01,2.3675549030303955,-0.046153779654472205
2024-09-01,2.348461866378784,-0.00806445359605934
2024-10-01,2.309056520462036,-0.016779214719593982
2024-11-01,2.269245147705078,-0.01724140245341066
2024-12-01,2.348867893218994,0.03508776722269946
2025-01-01,2.239386796951294,-0.04661015486812348
2025-02-01,2.1796698570251465,-0.026666648212558153
2025-03-01,2.199575424194336,0.009132377137314185
2025-04-01,2.059999942779541,-0.06345564688508865
