Price,Close,Monthly Return
Ticker,1023.KL,
Date,,
2022-06-01,4.3672895431518555,-0.0368931218008367
2022-07-01,4.587414264678955,0.05040305190487482
2022-08-01,4.728294372558594,0.03071013423931479
2022-09-01,4.516974449157715,-0.04469263263880263
2022-10-01,4.98377799987793,0.10334429737747586
2022-11-01,5.236578464508057,0.050724664027233635
2022-12-01,5.236578464508057,0.0
2023-01-01,5.191435813903809,-0.008620638630779887
2023-02-01,5.065035343170166,-0.02434788279479716
2023-03-01,4.794178009033203,-0.05347590209853015
2023-04-01,4.680520057678223,-0.023707495036860537
2023-05-01,4.458518981933594,-0.04743085661612412
2023-06-01,4.680520057678223,0.04979256040945468
2023-07-01,5.133771896362305,0.09683792251686629
2023-08-01,5.2077717781066895,0.014414329899779865
2023-09-01,5.022770881652832,-0.035524002267456334
2023-10-01,5.447567939758301,0.0845742455936358
2023-11-01,5.390325546264648,-0.010507880604090691
2023-12-01,5.5811333656311035,0.03539819955747947
2024-01-01,5.943668365478516,0.06495723647815344
2024-02-01,6.163097381591797,0.036918112286975724
2024-03-01,6.334824562072754,0.027863778526991734
2024-04-01,6.372784614562988,0.0059922815728008505
2024-05-01,6.594531059265137,0.03479584798698787
2024-06-01,6.555966377258301,-0.0058479794332992885
2024-07-01,7.163356781005859,0.09264696747904444
2024-08-01,7.905724048614502,0.10363399315486865
2024-09-01,7.761107444763184,-0.018292645045795974
2024-10-01,7.769586086273193,0.0010924525359754522
2024-11-01,8.02241325378418,0.03254062246091394
2024-12-01,7.973793029785156,-0.006060548423641676
2025-01-01,7.7987589836120605,-0.02195116496243088
2025-02-01,7.5945515632629395,-0.026184604599043593
2025-03-01,6.806896209716797,-0.1037132142674837
2025-04-01,6.710000038146973,-0.0142350005912395
