Price,Close,Monthly Return
Ticker,5024.KL,
Date,,
2022-06-01,0.6776326298713684,-0.06134960764857811
2022-07-01,0.6599167585372925,-0.02614376957827258
2022-08-01,0.646629810333252,-0.020134279107399955
2022-09-01,0.5846242308616638,-0.0958903819167144
2022-10-01,0.6017826199531555,0.02934943196966433
2022-11-01,0.6466917395591736,0.07462681393077442
2022-12-01,0.6422008275985718,-0.006944439964028493
2023-01-01,0.6376462578773499,-0.0070921268324321
2023-02-01,0.6831923723220825,0.07142849798311435
2023-03-01,0.6467554569244385,-0.05333331704772948
2023-04-01,0.6695918440818787,0.03530915265258927
2023-05-01,0.6372667551040649,-0.04827581050085339
2023-06-01,0.5864701271057129,-0.07971014899413198
2023-07-01,0.6332306265830994,0.07973210793899099
2023-08-01,0.6566835641860962,0.03703696034026094
2023-09-01,0.6613742113113403,0.0071429336457624615
2023-10-01,0.6612411141395569,-0.00020124336496207818
2023-11-01,0.7278409004211426,0.10071936674453319
2023-12-01,0.7468695044517517,0.026143905927241473
2024-01-01,0.7611408829689026,0.019108262463637393
2024-02-01,0.794440746307373,0.04374993392626769
2024-03-01,0.7754122614860535,-0.023952050432666683
2024-04-01,0.7990596294403076,0.03049651021630062
2024-05-01,0.8947553634643555,0.11976044152183851
2024-06-01,1.1674882173538208,0.30481276226552656
2024-07-01,1.1292098760604858,-0.03278691872376671
2024-08-01,1.1100707054138184,-0.016949170435383576
2024-09-01,0.9760966897010803,-0.12068962369635228
2024-10-01,1.0430837869644165,0.06862752222205604
2024-11-01,1.2380526065826416,0.18691577997355657
2024-12-01,1.1893104314804077,-0.03937003552439944
2025-01-01,1.0899083614349365,-0.08357958310492519
2025-02-01,1.030458688735962,-0.05454556988690795
2025-03-01,1.010642170906067,-0.019230773680217528
2025-04-01,1.0,-0.010530107700261415
