Price,Close,Monthly Return
Ticker,1295.KL,
Date,,
2022-06-01,3.8399510383605957,-0.07610995549405186
2022-07-01,4.077202796936035,0.06178509991542236
2022-08-01,4.138711929321289,0.015086110612765546
2022-09-01,3.716933250427246,-0.10191061520998657
2022-10-01,3.9958367347717285,0.07503591416725697
2022-11-01,4.022654056549072,0.006711315691149133
2022-12-01,3.861748456954956,-0.039999860125221165
2023-01-01,3.825086832046509,-0.009493530020687979
2023-02-01,3.7258517742156982,-0.025943217026975995
2023-03-01,3.6085729598999023,-0.03147704777935867
2023-04-01,3.552985429763794,-0.015404297142893375
2023-05-01,3.479916572570801,-0.020565481800428054
2023-06-01,3.516451120376587,0.010498684966690375
2023-07-01,3.808727502822876,0.08311686198413248
2023-08-01,3.8635294437408447,0.014388517130026202
2023-09-01,3.7082574367523193,-0.0401891610377334
2023-10-01,3.8819942474365234,0.046851334797392674
2023-11-01,3.9846436977386475,0.02644245296600034
2023-12-01,4.003306865692139,0.004683773348187481
2024-01-01,4.09662389755249,0.02330998721583577
2024-02-01,4.105956077575684,0.002278017278757094
2024-03-01,3.9379847049713135,-0.04090919859609088
2024-04-01,3.93599009513855,-0.0005065052259460856
2024-05-01,3.9168829917907715,-0.004854459204909567
2024-06-01,3.840456247329712,-0.01951213365863602
2024-07-01,4.021970272064209,0.04726366167059037
2024-08-01,4.604726314544678,0.14489317500136045
2024-09-01,4.3563385009765625,-0.053941927619790886
2024-10-01,4.31243371963501,-0.010078367723653892
2024-11-01,4.3612165451049805,0.011312133389518975
2024-12-01,4.449026584625244,0.02013429936626765
2025-01-01,4.205110549926758,-0.05482458467238671
2025-02-01,4.419756889343262,0.05104416087711239
2025-03-01,4.31243371963501,-0.024282595716299538
2025-04-01,4.300000190734863,-0.002883181448919525
