Price,Close,Monthly Return
Ticker,5211.KL,
Date,,
2022-06-01,1.5854363441467285,-0.01734104815002291
2022-07-01,1.5574580430984497,-0.017647066784845622
2022-08-01,1.5294798612594604,-0.01796400356527661
2022-09-01,1.4641971588134766,-0.04268294346303225
2022-10-01,1.5103727579116821,0.03153646270945121
2022-11-01,1.5858913660049438,0.0499999802682336
2022-12-01,1.5292524099349976,-0.035714272291315186
2023-01-01,1.5198124647140503,-0.006172915052884198
2023-02-01,1.5386921167373657,0.012422356350964447
2023-03-01,1.5009328126907349,-0.02453986969576183
2023-04-01,1.482053279876709,-0.012578532932583708
2023-05-01,1.515411376953125,0.022508028239842437
2023-06-01,1.5250637531280518,0.006369475854360873
2023-07-01,1.7277618646621704,0.13291123805045224
2023-08-01,1.920807957649231,0.1117318867463295
2023-09-01,1.901503324508667,-0.010050267161632265
2023-10-01,1.8036221265792847,-0.051475691190113526
2023-11-01,1.9303632974624634,0.07027035708613405
2023-12-01,2.0083577632904053,0.04040403478996346
2024-01-01,2.6128146648406982,0.300970729716989
2024-02-01,2.729806423187256,0.04477614119396045
2024-03-01,3.4122581481933594,0.2500000436695029
2024-04-01,3.4719953536987305,0.01750664894360332
2024-05-01,3.452268123626709,-0.005681813499838317
2024-06-01,3.560767889022827,0.0314285453825458
2024-07-01,4.231493949890137,0.18836556657765624
2024-08-01,4.044085502624512,-0.04428895550482603
2024-09-01,4.142721652984619,0.024390223771504127
2024-10-01,4.331327438354492,0.04552702333597347
2024-11-01,4.807079315185547,0.10983973934138702
2024-12-01,4.747610569000244,-0.012371076549005822
2025-01-01,4.311504364013672,-0.09185804072350612
2025-02-01,4.569203853607178,0.05977020265696953
2025-03-01,4.499823093414307,-0.015184430902135837
2025-04-01,4.389999866485596,-0.024406121007166326
