Price,Close,Monthly Return
Ticker,6012.KL,
Date,,
2022-06-01,2.9084677696228027,-0.11705861989124888
2022-07-01,3.234569549560547,0.11212150374973429
2022-08-01,3.3932127952575684,0.049046169286597996
2022-09-01,3.133624315261841,-0.07650226957723794
2022-10-01,3.437166213989258,0.09686607844120387
2022-11-01,3.4282386302948,-0.0025973674645476397
2022-12-01,3.47196626663208,0.012755132023443805
2023-01-01,3.580465316772461,0.03125003004295568
2023-02-01,3.535257577896118,-0.012626218906400255
2023-03-01,3.7341721057891846,0.05626592221646365
2023-04-01,4.0281476974487305,0.07872577463791441
2023-05-01,3.7626559734344482,-0.0659091334169386
2023-06-01,3.7535014152526855,-0.0024330043050432293
2023-07-01,3.734922170639038,-0.004949843508290419
2023-08-01,3.7071874141693115,-0.00742579234655949
2023-09-01,3.771538734436035,0.017358529007938772
2023-10-01,3.696855068206787,-0.019801908846208804
2023-11-01,3.6408419609069824,-0.01515155619205133
2023-12-01,3.630377769470215,-0.0028741130620678623
2024-01-01,3.5832300186157227,-0.01298700957541743
2024-02-01,3.507793426513672,-0.021052679205671998
2024-03-01,3.1777591705322266,-0.0940860010418173
2024-04-01,3.499749183654785,0.10132612191270307
2024-05-01,3.4616050720214844,-0.010899098658683548
2024-06-01,3.366243839263916,-0.02754827046225694
2024-07-01,3.4037508964538574,0.011142109419543189
2024-08-01,3.7219483852386475,0.09348436429830942
2024-09-01,3.808729648590088,0.02331608457968337
2024-10-01,3.5271778106689453,-0.07392276793008057
2024-11-01,3.381024122238159,-0.041436439067149666
2024-12-01,3.5964810848236084,0.06372535503911814
2025-01-01,3.42897367477417,-0.046575362444219226
2025-02-01,3.409266948699951,-0.005747120842365949
2025-03-01,3.3402934074401855,-0.02023119406535978
2025-04-01,3.450000047683716,0.03284341429383697
